"
                                Bhumi Pednekar On Playing A 'Character Double Her Actual Age' In Saand Ki Aankh",https://www.ndtv.com/entertainment/bhumi-pednekar-on-playing-a-character-double-her-actual-age-in-saand-ki-aankh-2032655
Crazy fan chases Vaani's car on his bike,https://www.indiatoday.inhttps://timesofindia.indiatimes.com/entertainment/hindi/bollywood/photo-features/bollywood-celebs-and-their-crazy-fans/crazy-fan-chases-vaani-kapoors-car-on-his-bike-actress-heads-to-the-police-station/photostory/69167639.cms
Akshay on holding a Canadian passport,https://www.indiatoday.in/entertainment/hindi/bollywood/news/akshay-kumar-i-have-never-hidden-or-denied-that-i-hold-a-canadian-passport/articleshow/69162122.cms
