Caster Semenya wins Doha 800m in first race since gender ruling defeat,https://www.hindustantimes.com/other-sports/caster-semenya-wins-doha-800m-in-first-race-since-gender-ruling-defeat/story-1hA3tOfJaKjmdSyKxUx3wO.html
IPL: Rahane re-appointed Rajasthan Royals captain,https://timesofindia.indiatimes.com/sports/cricket/ipl/top-stories/ajinkya-rahane-re-appointed-rajasthan-royals-captain-following-steve-smiths-departure/articleshow/69164604.cms
"PICS: Lynn, Gill demolish Kings, keep KKR hopes alive",https://www.hindustantimes.com/other-sports/caster-semenya-wins-doha-800m-in-first-race-since-gender-ruling-defeat/story-1hA3tOfJaKjmdSyKxUx3wO.html
