"Rahul's Letter Shows That He Has Not Given Importance to Amethi, Says Smriti Irani",https://www.news18.com/news/politics/rahuls-letter-shows-that-he-has-not-given-importance-to-amethi-says-smriti-irani-2127543.html
https://www.news18.com/news/politics/imran-khan-sweats-yogi-adityanath-gives-inside-details-of-modis-checked-list-2127575.html,'Imran Khan Sweats...': Yogi Adityanath Gives Details of Modi's 'Checked' List
"Tale of two Dems: Mayor Pete gets cover status, Biden gets whacked",https://www.foxnews.com/politics/tale-of-two-dems-mayor-pete-gets-cover-status-biden-gets-whacked
